datetime,Generated Energy (W),hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
2014-12-01 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.4972040784469378,0.8676336233547726
2014-12-01 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.4972040784469378,0.8676336233547726
2014-12-02 00:30:00,0.0,0.0,1.0,-0.4822058478963526,0.8760579434344281
2014-12-02 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.4822058478963526,0.8760579434344281
2014-12-02 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.4822058478963526,0.8760579434344281
2014-12-02 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.4822058478963526,0.8760579434344281
2014-12-02 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.4822058478963526,0.8760579434344281
2014-12-02 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.4822058478963526,0.8760579434344281
2014-12-02 06:30:00,0.0,1.0,6.123233995736766e-17,-0.4822058478963526,0.8760579434344281
2014-12-02 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.4822058478963526,0.8760579434344281
2014-12-02 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.4822058478963526,0.8760579434344281
2014-12-02 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.4822058478963526,0.8760579434344281
2014-12-02 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.4822058478963526,0.8760579434344281
2014-12-02 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.4822058478963526,0.8760579434344281
2014-12-02 12:30:00,183927.56537373314,1.2246467991473532e-16,-1.0,-0.4822058478963526,0.8760579434344281
2014-12-02 13:30:00,952329.9575367726,-0.2588190451025208,-0.9659258262890683,-0.4822058478963526,0.8760579434344281
2014-12-02 14:30:00,1029025.3860939102,-0.4999999999999997,-0.8660254037844388,-0.4822058478963526,0.8760579434344281
2014-12-02 15:30:00,1008570.693321719,-0.7071067811865471,-0.7071067811865479,-0.4822058478963526,0.8760579434344281
2014-12-02 16:30:00,777776.2586991577,-0.8660254037844384,-0.5000000000000004,-0.4822058478963526,0.8760579434344281
2014-12-02 17:30:00,350298.0875505515,-0.9659258262890683,-0.25881904510252063,-0.4822058478963526,0.8760579434344281
2014-12-02 18:30:00,527087.8030242712,-1.0,-1.8369701987210297e-16,-0.4822058478963526,0.8760579434344281
2014-12-02 19:30:00,457443.8223249002,-0.9659258262890684,0.2588190451025203,-0.4822058478963526,0.8760579434344281
2014-12-02 20:30:00,59884.39179694619,-0.8660254037844386,0.5000000000000001,-0.4822058478963526,0.8760579434344281
2014-12-02 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.4822058478963526,0.8760579434344281
2014-12-02 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.4822058478963526,0.8760579434344281
2014-12-02 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.4822058478963526,0.8760579434344281
2014-12-03 00:30:00,0.0,0.0,1.0,-0.46706492487743034,0.8842230238742036
